BoroCT2020,n_blocks,gini_blocks,n_incidents,crime_type
1016001,24,0.3469945355191257,122,Grand larceny
1016002,9,0.2976939203354298,53,Grand larceny
1016100,11,0.2887700534759358,102,Grand larceny
1016200,39,0.6750254151135209,227,Grand larceny
1016300,35,0.5320687611144043,241,Grand larceny
1016400,20,0.37,135,Grand larceny
1016500,16,0.5324720670391061,179,Grand larceny
1016600,27,0.3945160630243503,181,Grand larceny
1016700,28,0.43823993685872137,181,Grand larceny
1016800,26,0.5989010989010989,161,Grand larceny
1016900,17,0.30703012912482064,205,Grand larceny
1017000,21,0.44998740236835477,189,Grand larceny
1017100,24,0.3152006172839506,216,Grand larceny
1017200,29,0.3035942346287174,189,Grand larceny
1017300,19,0.4133031966419115,163,Grand larceny
1017401,18,0.525,80,Grand larceny
1017402,10,0.45483870967741935,62,Grand larceny
1017500,23,0.27483338622659476,137,Grand larceny
1017700,16,0.4533582089552239,134,Grand larceny
1017800,21,0.6544272327404858,249,Grand larceny
1017900,26,0.45863247863247864,225,Grand larceny
1018000,19,0.39172932330827065,140,Grand larceny
1018100,13,0.27210103329506313,134,Grand larceny
1018200,21,0.573015873015873,300,Grand larceny
1018300,25,0.496,195,Grand larceny
1018400,31,0.6207801950487621,172,Grand larceny
1018500,2,0.25968992248062017,129,Grand larceny
1018600,9,0.5916305916305916,77,Grand larceny
1018700,32,0.3532919847328244,131,Grand larceny
1018800,18,0.2868155236576289,209,Grand larceny
1018900,35,0.5061224489795918,203,Grand larceny
1019000,11,0.5608028335301063,154,Grand larceny
1019100,26,0.37919463087248323,149,Grand larceny
1019200,35,0.8829745596868884,73,Grand larceny
1019300,25,0.341875,128,Grand larceny
1019400,18,0.3812974465148378,161,Grand larceny
1019500,22,0.6236732810336871,197,Grand larceny
1019600,31,0.5903095207000131,247,Grand larceny
1019701,15,0.4613333333333333,100,Grand larceny
1019702,10,0.4260869565217391,46,Grand larceny
1019800,39,0.5835817928841185,129,Grand larceny
1019900,25,0.4353191489361702,188,Grand larceny
1020000,21,0.6341991341991342,220,Grand larceny
1020101,6,0.37943262411347517,47,Grand larceny
1020102,16,0.45058139534883723,86,Grand larceny
1020300,9,0.5457777777777778,125,Grand larceny
1020500,20,0.6963576158940398,151,Grand larceny
1020600,22,0.278249787595582,107,Grand larceny
1020701,8,0.3079268292682927,41,Grand larceny
1020800,17,0.35661764705882354,128,Grand larceny
1020901,16,0.56875,100,Grand larceny
1021000,38,0.8212814645308925,115,Grand larceny
1021100,27,0.717948717948718,221,Grand larceny
1021200,13,0.5627165627165627,111,Grand larceny
1021303,25,0.498125,128,Grand larceny
1021400,13,0.4832347140039448,78,Grand larceny
1021500,15,0.5666666666666667,76,Grand larceny
1021600,27,0.42466068553025077,161,Grand larceny
1021703,23,0.5057544757033248,136,Grand larceny
1021800,21,0.5491259795057264,158,Grand larceny
1021900,61,0.7463210064811284,215,Grand larceny
1022000,24,0.4114583333333333,112,Grand larceny
1022102,27,0.5566448801742919,68,Grand larceny
1022200,14,0.676592082616179,415,Grand larceny
1022301,17,0.45938375350140054,147,Grand larceny
1022302,15,0.7875,32,Grand larceny
1022400,17,0.5321266968325792,130,Grand larceny
1022500,22,0.2762656505171475,167,Grand larceny
1022600,16,0.3591549295774648,142,Grand larceny
1022700,21,0.35648148148148145,144,Grand larceny
1022800,18,0.35907859078590787,164,Grand larceny
1022900,24,0.6383181126331812,219,Grand larceny
1023000,16,0.3115875912408759,137,Grand larceny
1023100,32,0.5492021276595744,188,Grand larceny
1023200,15,0.37450980392156863,136,Grand larceny
1023300,20,0.41821705426356587,129,Grand larceny
1023400,16,0.36993243243243246,111,Grand larceny
1023501,40,0.6408536585365854,164,Grand larceny
1023502,13,0.4239316239316239,45,Grand larceny
1023600,44,0.7744318181818182,80,Grand larceny
1023700,16,0.5005952380952381,105,Grand larceny
1023802,27,0.8480204342273308,29,Grand larceny
1023803,14,0.9285714285714286,35,Grand larceny
1023804,31,0.9396914446002805,23,Grand larceny
1023900,11,0.6147186147186147,42,Grand larceny
1024100,25,0.5456084656084657,189,Grand larceny
1024200,57,0.751578947368421,150,Grand larceny
1024301,23,0.5040957781978576,69,Grand larceny
1024302,17,0.8640101201771031,93,Grand larceny
1024500,34,0.39423355549116196,203,Grand larceny
1024700,18,0.6611111111111111,40,Grand larceny
1024900,15,0.703875968992248,43,Grand larceny
1025100,28,0.7282857142857143,125,Grand larceny
1025300,37,0.4174174174174174,180,Grand larceny
1025500,59,0.7006480558325024,136,Grand larceny
1025700,34,0.7237908496732026,225,Grand larceny
1025900,22,0.49443413729128016,98,Grand larceny
1026100,33,0.4616256018125177,107,Grand larceny
1026300,48,0.5464901477832512,203,Grand larceny
1026500,66,0.8435736677115987,145,Grand larceny
1026700,11,0.6124401913875598,19,Grand larceny
1026900,33,0.4347319347319347,208,Grand larceny
1027100,37,0.6379617439789359,349,Grand larceny
1027300,25,0.668923076923077,130,Grand larceny
1027500,20,0.8264705882352941,17,Grand larceny
1027700,20,0.3521739130434783,92,Grand larceny
1027900,37,0.4624624624624625,144,Grand larceny
1028100,4,0.29411764705882354,34,Grand larceny
1028300,24,0.5748299319727891,98,Grand larceny
1028500,17,0.47610294117647056,128,Grand larceny
1028700,60,0.7677631578947368,152,Grand larceny
1029100,19,0.4688995215311005,132,Grand larceny
1029300,24,0.5606060606060606,176,Grand larceny
1029500,18,0.45314591700133866,83,Grand larceny
1029900,70,0.7602261048304214,139,Grand larceny
1030300,26,0.5651420651420651,111,Grand larceny
1030700,16,0.4405487804878049,41,Grand larceny
1030900,26,0.8141293852590924,239,Grand larceny
1031703,35,0.8284306826178748,203,Grand larceny
1031704,43,0.76156107992515365,174,Grand larceny
2000200,135,0.7872146118721461,73,Grand larceny
2000400,114,0.7564102564102564,91,Grand larceny
2001600,55,0.718266779949023,214,Grand larceny
2001901,45,0.8059259259259259,90,Grand larceny
2001902,113,0.7857669616519174,144,Grand larceny
2001903,62,0.8903225806451613,20,Grand larceny
2002001,15,0.6298850574712643,29,Grand larceny
2002002,34,0.6100840336134454,70,Grand larceny
2002300,13,0.5017482517482518,88,Grand larceny
2002500,20,0.5795081967213115,122,Grand larceny
2002701,10,0.5542372881355933,59,Grand larceny
2002702,29,0.6488203266787659,76,Grand larceny
2002800,53,0.7385733023912824,187,Grand larceny
2003100,32,0.6952408256880734,109,Grand larceny
2003300,31,0.6910669975186104,104,Grand larceny
2003500,31,0.553763440860215,96,Grand larceny
2003700,8,0.5319767441860465,43,Grand larceny
2003800,7,0.37267080745341613,23,Grand larceny
2003900,28,0.48464770523594053,221,Grand larceny
2004001,15,0.4114285714285714,35,Grand larceny
2004100,29,0.6388783630162941,91,Grand larceny
2004200,59,0.7298363530099357,232,Grand larceny
2004300,37,0.5411840411840412,168,Grand larceny
2004400,28,0.472495894909688,87,Grand larceny
2004600,44,0.8340046029919448,79,Grand larceny
2004800,17,0.6199488491048594,115,Grand larceny
2005001,10,0.39433962264150946,53,Grand larceny
2005002,10,0.2830985915492958,142,Grand larceny
2005100,112,0.7838333333333334,375,Grand larceny
2005200,19,0.5536568694463432,77,Grand larceny
2005300,19,0.8326787117046347,67,Grand larceny
2005400,16,0.5331632653061225,98,Grand larceny
2005600,18,0.5555555555555556,78,Grand larceny
2005902,7,0.6802721088435374,42,Grand larceny
2006000,43,0.7857142857142857,56,Grand larceny
2006100,20,0.7545045045045045,111,Grand larceny
2006200,24,0.6880630630630631,74,Grand larceny
2006301,118,0.8522906793048973,633,Grand larceny
2006400,22,0.48301698301698304,91,Grand larceny
2006500,37,0.7160608884746815,348,Grand larceny
2006700,37,0.5524160524160524,132,Grand larceny
2006800,22,0.47990430622009567,95,Grand larceny
2006900,32,0.6261574074074074,81,Grand larceny
2007000,18,0.4052631578947368,95,Grand larceny
2007100,56,0.7449868938401049,545,Grand larceny
2007200,39,0.6781538461538461,125,Grand larceny
2007300,27,0.5764482431149098,78,Grand larceny
2007400,12,0.5070621468926554,59,Grand larceny
2007500,33,0.6231546231546231,78,Grand larceny
2007600,44,0.5134032634032634,156,Grand larceny
2007700,25,0.5575757575757576,66,Grand larceny
2007800,46,0.6083271923360354,118,Grand larceny
2007900,40,0.5928321678321679,143,Grand larceny
2008300,32,0.4484577922077922,154,Grand larceny
2008400,20,0.49901960784313726,51,Grand larceny
2008500,23,0.491699604743083,110,Grand larceny
2008600,17,0.45546218487394957,70,Grand larceny
2008700,46,0.48050974512743627,174,Grand larceny
2008900,13,0.5376518218623482,95,Grand larceny
2009000,104,0.9026068376068376,225,Grand larceny
2009200,53,0.5763701707097934,252,Grand larceny
2009301,93,0.6917871709306637,232,Grand larceny
2009302,145,0.829783338419286,113,Grand larceny
2009600,92,0.730072463768116,132,Grand larceny
2009800,70,0.7072380952380952,150,Grand larceny
2011502,55,0.6369905956112852,87,Grand larceny
2011701,30,0.7034188034188035,39,Grand larceny
2011702,58,0.964696223316913,42,Grand larceny
2011800,209,0.8816419038025686,38,Grand larceny
2011900,28,0.7158263305322129,255,Grand larceny
2012101,24,0.5345744680851063,47,Grand larceny
2012102,12,0.45098039215686275,34,Grand larceny
2012300,47,0.716913090515687,118,Grand larceny
2012500,32,0.6710069444444444,72,Grand larceny
2012701,18,0.554093567251462,76,Grand larceny
2012901,20,0.5255813953488372,86,Grand larceny
2013000,18,0.6403508771929824,19,Grand larceny
2013100,44,0.6005961251862891,122,Grand larceny
2013200,104,0.6091504649196957,91,Grand larceny
2013300,18,0.4477124183006536,85,Grand larceny
2013500,27,0.5907859078590786,82,Grand larceny
2013800,150,0.8544186046511628,43,Grand larceny
2014100,41,0.49932589778159087,199,Grand larceny
2014300,34,0.7572549019607843,75,Grand larceny
2014400,40,0.6678571428571428,63,Grand larceny
2014500,23,0.4975845410628019,144,Grand larceny
2014701,18,0.7777777777777778,84,Grand larceny
2014702,22,0.706060606060606,45,Grand larceny
2014900,23,0.6620289855072464,75,Grand larceny
2015100,43,0.6299676184869002,79,Grand larceny
2015200,56,0.7036435786435786,99,Grand larceny
2015300,36,0.4883720930232558,86,Grand larceny
2015500,14,0.5038095238095238,75,Grand larceny
2015700,29,0.5513231756214916,172,Grand larceny
2015800,22,0.6174242424242424,24,Grand larceny
2015900,8,0.3891509433962264,53,Grand larceny
2016000,63,0.5769980506822612,57,Grand larceny
2016100,37,0.6891296582926539,227,Grand larceny
2016200,21,0.5066666666666667,25,Grand larceny
2016400,27,0.6044444444444445,25,Grand larceny
2016500,35,0.7367965367965368,66,Grand larceny
2016600,44,0.7323477493380406,103,Grand larceny
2016700,32,0.7157012195121951,82,Grand larceny
2016900,18,0.6203703703703703,48,Grand larceny
2017300,35,0.6522167487684729,58,Grand larceny
2017500,25,0.3309401709401709,117,Grand larceny
2017701,12,0.38475177304964536,47,Grand larceny
2017702,20,0.5954545454545455,99,Grand larceny
2017901,11,0.5181818181818182,40,Grand larceny
2017902,6,0.21666666666666667,40,Grand larceny
2018101,12,0.4367816091954023,58,Grand larceny
2018102,14,0.373015873015873,72,Grand larceny
2018301,10,0.5348837209302325,86,Grand larceny
2018302,24,0.5462962962962963,54,Grand larceny
2018400,82,0.6348637015781923,102,Grand larceny
2018501,30,0.5618004866180049,137,Grand larceny
2018502,29,0.4954627949183303,114,Grand larceny
2018900,64,0.7060835798816568,169,Grand larceny
2019300,18,0.5384615384615384,52,Grand larceny
2019400,82,0.7578397212543554,63,Grand larceny
2019500,25,0.5415384615384615,130,Grand larceny
2019700,26,0.5008140008140008,189,Grand larceny
2019900,27,0.49982020855807263,103,Grand larceny
2020000,79,0.6111424655325325,157,Grand larceny
2020100,45,0.7677321156773211,73,Grand larceny
2020200,28,0.5634920634920635,36,Grand larceny
2020400,29,0.5318527177089422,59,Grand larceny
2020501,32,0.7464622641509434,106,Grand larceny
2020502,12,0.5579710144927537,46,Grand larceny
2020601,35,0.6357142857142857,48,Grand larceny
2020900,22,0.39018901890189017,101,Grand larceny
2021001,15,0.6211111111111111,120,Grand larceny
2021002,19,0.5523710265763419,101,Grand larceny
2021100,27,0.5207296849087893,67,Grand larceny
2021200,14,0.7447089947089947,108,Grand larceny
2021301,22,0.5826446280991735,33,Grand larceny
2021302,21,0.5993265993265994,99,Grand larceny
2021501,17,0.5923632610939112,57,Grand larceny
2021502,24,0.5443262411347518,94,Grand larceny
2021601,25,0.5231372549019608,102,Grand larceny
2021602,25,0.7154716981132075,106,Grand larceny
2021700,32,0.5369318181818182,88,Grand larceny
2021800,69,0.664081971752977,157,Grand larceny
2021900,31,0.6418696510862409,98,Grand larceny
2022000,23,0.6846100759144237,63,Grand larceny
2022101,19,0.6293393057110862,141,Grand larceny
2022102,10,0.6118110236220472,127,Grand larceny
2022200,37,0.5945945945945946,127,Grand larceny
2022300,14,0.5163265306122449,70,Grand larceny
2022401,15,0.6819047619047619,70,Grand larceny
2022403,14,0.7980877390326209,127,Grand larceny
2022404,15,0.47333333333333333,120,Grand larceny
2022500,31,0.5292606337425064,113,Grand larceny
2022701,33,0.6474875335634829,79,Grand larceny
2022702,14,0.6124620060790273,47,Grand larceny
2022703,9,0.6851851851851852,48,Grand larceny
2022800,20,0.5335616438356164,73,Grand larceny
2022901,33,0.6387470207694926,89,Grand larceny
2022902,24,0.5482804232804233,63,Grand larceny
2023000,47,0.6762257169287696,92,Grand larceny
2023100,26,0.7268578878748371,59,Grand larceny
2023200,18,0.540650406504065,41,Grand larceny
2023301,19,0.5382003395585738,124,Grand larceny
2023302,11,0.5896805896805897,37,Grand larceny
2023501,13,0.47884615384615387,80,Grand larceny
2023502,13,0.6410256410256411,60,Grand larceny
2023600,20,0.5351851851851852,54,Grand larceny
2023702,11,0.5615650172612198,237,Grand larceny
2023703,18,0.6726354453627181,121,Grand larceny
2023704,9,0.4488888888888889,50,Grand larceny
2023800,34,0.513903743315508,55,Grand larceny
2023900,35,0.5877551020408164,203,Grand larceny
2024000,45,0.6088888888888889,90,Grand larceny
2024100,20,0.5025974025974026,154,Grand larceny
2024300,11,0.39803439803439805,74,Grand larceny
2024400,28,0.5525210084033614,51,Grand larceny
2024501,19,0.5862913096695227,86,Grand larceny
2024502,14,0.5827067669172933,38,Grand larceny
2024600,33,0.5774104683195592,55,Grand larceny
2024700,9,0.7799564270152506,51,Grand larceny
2024800,48,0.633578431372549,85,Grand larceny
2024900,17,0.8778280542986425,26,Grand larceny
2025000,18,0.5488888888888889,75,Grand larceny
2025100,44,0.47689075630252103,119,Grand larceny
2025200,24,0.5654761904761905,35,Grand larceny
2025300,21,0.6387397064088793,133,Grand larceny
2025400,21,0.46153846153846156,52,Grand larceny
2025500,13,0.44175824175824174,70,Grand larceny
2025600,34,0.6290849673202614,36,Grand larceny
2025700,13,0.7692307692307693,27,Grand larceny
2026100,20,0.8186567164179105,67,Grand larceny
2026300,19,0.5058915946582875,67,Grand larceny
2026400,93,0.5534303929964792,113,Grand larceny
2026500,25,0.497841726618705,139,Grand larceny
2026601,33,0.6489283074648928,41,Grand larceny
2026602,54,0.6324786324786325,130,Grand larceny
2026701,14,0.5398671096345515,43,Grand larceny
2026702,24,0.5369385342789598,141,Grand larceny
2026900,30,0.5942708333333333,128,Grand larceny
2027300,21,0.7042376583660988,109,Grand larceny
2027401,132,0.7074780058651027,93,Grand larceny
2027402,50,0.6092857142857143,56,Grand larceny
2027700,39,0.6513994910941476,131,Grand larceny
2027900,36,0.6698473282442748,131,Grand larceny
2028100,20,0.6191358024691358,81,Grand larceny
2028300,44,0.7925164189422744,263,Grand larceny
2028500,33,0.6599326599326599,72,Grand larceny
2028600,24,0.5675287356321839,29,Grand larceny
2028700,18,0.6540084388185654,158,Grand larceny
2028800,55,0.5775038520801232,59,Grand larceny
2028900,35,0.5951219512195122,164,Grand larceny
2029301,22,0.7591876208897486,47,Grand larceny
2029302,52,0.8099636583888552,127,Grand larceny
2029500,43,0.5491949910554562,130,Grand larceny
2029600,90,0.8633744855967078,162,Grand larceny
2029700,42,0.6340852130325815,114,Grand larceny
2030000,66,0.5641851586733476,127,Grand larceny
2030100,22,0.7822966507177034,38,Grand larceny
2030201,39,0.835707502374169,27,Grand larceny
2030202,10,0.7153846153846154,26,Grand larceny
2030701,54,0.7399470899470899,140,Grand larceny
2030900,85,0.8701357466063349,104,Grand larceny
2031000,79,0.7635769701919151,155,Grand larceny
2031200,26,0.5818330605564648,47,Grand larceny
2031400,30,0.59,40,Grand larceny
2031600,25,0.454,40,Grand larceny
2031800,33,0.6402486402486403,39,Grand larceny
2031900,16,NA,0,Grand larceny
2032300,64,0.8483231707317073,82,Grand larceny
2032400,43,0.6910299003322259,70,Grand larceny
2032600,49,0.5002915451895044,70,Grand larceny
2032800,30,0.5054263565891473,86,Grand larceny
2033000,35,0.6557823129251701,105,Grand larceny
2033201,24,0.6035714285714285,70,Grand larceny
2033202,12,0.41853932584269665,89,Grand larceny
2033500,108,0.8492313067784766,53,Grand larceny
2033601,19,0.4357405140758874,86,Grand larceny
2033602,9,0.5866666666666667,25,Grand larceny
2033700,60,0.693921568627451,85,Grand larceny
2033801,21,0.6145552560646901,53,Grand larceny
2033802,6,0.34444444444444444,30,Grand larceny
2034000,20,0.45526315789473687,57,Grand larceny
2034200,29,0.6277030976037405,59,Grand larceny
2034300,21,0.7450980392156863,17,Grand larceny
2034400,26,0.6402714932126696,34,Grand larceny
2034500,53,0.6543645034211072,91,Grand larceny
2034800,67,0.5716417910447761,100,Grand larceny
2035000,49,0.6930926216640503,52,Grand larceny
2035100,62,0.8243010752688172,75,Grand larceny
2035600,48,0.6565860215053764,62,Grand larceny
2035800,99,0.6577148732837356,167,Grand larceny
2035900,39,0.6279949558638083,122,Grand larceny
2036000,52,0.6759796806966618,53,Grand larceny
2036100,28,0.6166092943201377,83,Grand larceny
2036300,54,0.4351851851851852,116,Grand larceny
2036400,30,0.5342857142857143,70,Grand larceny
2036501,17,0.5225718194254446,43,Grand larceny
2036502,17,0.558288770053476,55,Grand larceny
2036700,17,0.3385939741750359,41,Grand larceny
2036800,22,0.5701298701298702,35,Grand larceny
2036901,24,0.5880584192439863,97,Grand larceny
2036902,12,0.6083333333333333,20,Grand larceny
2037000,27,0.6323731138545954,54,Grand larceny
2037100,33,0.5098989898989899,75,Grand larceny
2037200,39,0.6265328874024526,69,Grand larceny
